연도,시도,시군구,계약종별, 1월 , 2월 , 3월 , 4월 , 5월 , 6월 , 7월 , 8월 , 9월 , 10월 , 11월 , 12월 
2015,부산광역시,동래구,일반용,40674393 ,38690533 ,33568759 ,32494164 ,30434915 ,32725673 ,34557194 ,42808678 ,37128513 ,30415551 ,30444659 ,33450789 
2015,부산광역시,동래구,합 계,89378950 ,86055736 ,75583807 ,73572586 ,66826600 ,68530975 ,70360188 ,86495868 ,75484298 ,65876757 ,69090248 ,75083609 
2015,부산광역시,남구,주택용,35063047 ,34625227 ,30625479 ,32049416 ,29432624 ,29476123 ,29145351 ,35966722 ,31430902 ,28549280 ,30286095 ,31489293 
2015,부산광역시,남구,일반용,34768819 ,33181992 ,29603874 ,28821344 ,27695859 ,30273390 ,31245716 ,37177230 ,34253569 ,29054950 ,28680978 ,30373839 
2015,부산광역시,남구,합 계,125251287 ,118637140 ,114190418 ,112775077 ,107644638 ,108952317 ,111791047 ,126108020 ,116302990 ,108093179 ,108014888 ,113683191 
2015,부산광역시,북구,주택용,35088876 ,34491398 ,30316308 ,31818769 ,29147211 ,29557730 ,29612347 ,37174229 ,31139389 ,29030991 ,31581760 ,32801861 
2015,부산광역시,북구,일반용,32675499 ,31116665 ,26801634 ,26180253 ,24529544 ,26453551 ,27759506 ,34110108 ,29979288 ,24609634 ,25219913 ,27429360 
2015,부산광역시,북구,합 계,83016186 ,80532557 ,71065241 ,72245645 ,66377687 ,68894990 ,70351134 ,84675961 ,73891119 ,65976608 ,69531129 ,72552921 
2015,부산광역시,해운대구,주택용,56571607 ,55809197 ,49274127 ,51830679 ,48778731 ,49562379 ,49312876 ,61260559 ,53546276 ,48139164 ,50602323 ,51872355 
2015,부산광역시,해운대구,일반용,77125669 ,70718907 ,66225187 ,63398880 ,62857782 ,65543704 ,72946808 ,87092592 ,74312249 ,64713526 ,62732198 ,68237979 
2015,부산광역시,해운대구,합 계,166063081 ,155310307 ,145288854 ,144027301 ,139853027 ,143126564 ,151214819 ,176771343 ,155392064 ,139324764 ,140575911 ,149412001 
2015,부산광역시,사하구,주택용,39112167 ,38551146 ,33874436 ,35184533 ,32188788 ,32254158 ,32027986 ,39473679 ,34215402 ,31234566 ,33490875 ,34920421 
2015,부산광역시,사하구,일반용,39065663 ,37498948 ,32022112 ,31523606 ,28787914 ,30809965 ,32191822 ,39538464 ,36004402 ,29812401 ,30273508 ,32553188 
2015,부산광역시,사하구,합 계,242763567 ,216482093 ,226055133 ,240390302 ,227466115 ,229197028 ,236205263 ,248089566 ,242863805 ,233102165 ,233809996 ,231985104 
2015,부산광역시,금정구,주택용,30333518 ,29805914 ,26356807 ,27552406 ,25201133 ,25068137 ,24723572 ,31474599 ,26715340 ,24535729 ,26292039 ,27362861 
2015,부산광역시,금정구,일반용,36401479 ,34805096 ,30108921 ,29516278 ,27350840 ,28959199 ,30002529 ,36897989 ,32061701 ,26988600 ,27862753 ,30632684 
2015,부산광역시,금정구,합 계,103430226 ,99225731 ,88505744 ,88705747 ,80414851 ,81957200 ,83856710 ,97860808 ,87900826 ,78732819 ,82888617 ,90362160 
2015,부산광역시,강서구,주택용,10132242 ,9985176 ,8930288 ,9347646 ,8769893 ,8887342 ,9297582 ,11897438 ,10420223 ,9433435 ,10225724 ,10813317 
2015,부산광역시,강서구,일반용,24758797 ,23366364 ,20979427 ,20809740 ,19589707 ,20601643 ,21795580 ,25421472 ,22691026 ,19752955 ,20391845 ,23995725 
2015,부산광역시,강서구,합 계,306913959 ,272890904 ,285911665 ,290709720 ,271221352 ,271322199 ,290557413 ,278188514 ,270635945 ,266943149 ,273355838 ,286608731 
2015,부산광역시,연제구,주택용,25341135 ,25012761 ,22085750 ,22950095 ,20958206 ,20834896 ,20721809 ,26682280 ,22515470 ,20565035 ,22062045 ,22955263 
2015,부산광역시,연제구,일반용,35526592 ,33874085 ,29866726 ,28907901 ,27047518 ,29430176 ,31029290 ,37441110 ,32633983 ,26992008 ,27060789 ,29776424 
2015,부산광역시,연제구,합 계,72267130 ,69718923 ,62188458 ,61436325 ,56670477 ,58728989 ,60410540 ,73254652 ,63566358 ,55405558 ,57399371 ,62324321 
2015,부산광역시,수영구,주택용,22391954 ,22106473 ,19457336 ,20122183 ,18514603 ,18591640 ,18558746 ,23752845 ,20301187 ,18232434 ,19388610 ,20299018 
2015,부산광역시,수영구,일반용,26977098 ,25910843 ,22603964 ,21998765 ,20291257 ,21307711 ,22568661 ,28720682 ,25943144 ,21225411 ,20921151 ,22487439 
2015,부산광역시,수영구,합 계,54737609 ,53244775 ,46518506 ,46206337 ,41980349 ,42704391 ,43830528 ,55329602 ,49080149 ,42128997 ,43406943 ,46689239 
2015,부산광역시,사상구,주택용,27480558 ,26950153 ,23850646 ,24745938 ,22411398 ,22352052 ,22099000 ,28057873 ,23350865 ,21589889 ,23463416 ,24549534 
2015,부산광역시,사상구,일반용,40582186 ,38186276 ,33450196 ,32492227 ,29991215 ,32173853 ,34101409 ,41204496 ,35866333 ,29654491 ,30211515 ,33285237 
2015,부산광역시,사상구,합 계,174433867 ,167081495 ,152833180 ,157063798 ,140170367 ,146705675 ,148479198 ,154011043 ,149506314 ,133756110 ,144891991 ,156010123 
2015,부산광역시,기장군,주택용,9599392 ,9404569 ,8473713 ,8685052 ,8049659 ,7997003 ,8014961 ,9591967 ,8539009 ,8012292 ,8522484 ,9008051 
2015,부산광역시,기장군,일반용,27052144 ,24965092 ,25221969 ,27214395 ,27621861 ,18297362 ,19243172 ,23273066 ,20461055 ,27959442 ,26050748 ,25251961 
2015,부산광역시,기장군,합 계,99303546 ,91514828 ,90141000 ,90921087 ,86013627 ,78731888 ,80888353 ,80435619 ,95891970 ,86542344 ,86139366 ,92373171 
2016,서울특별시,종로구,주택용,23135783 ,23329919 ,20694440 ,20092127 ,19020476 ,20553379 ,22674936 ,28825312 ,24280652 ,19434801 ,20383288 ,21579290 
2016,서울특별시,종로구,일반용,115806679 ,114135050 ,101740167 ,90477934 ,90986397 ,105463263 ,116979711 ,132062334 ,111850113 ,92624849 ,92973676 ,105533982 
2016,서울특별시,종로구,합 계,159629210 ,159209213 ,142049402 ,128343612 ,126840036 ,146704529 ,162005871 ,184764302 ,157380038 ,128383319 ,129821257 ,146869832 
2016,서울특별시,중구,주택용,17044286 ,17221709 ,15278068 ,15019214 ,14154343 ,15171434 ,16867730 ,22302354 ,18088595 ,14378680 ,14920324 ,15798754 
2016,서울특별시,중구,일반용,173594469 ,166512554 ,154677248 ,140640948 ,148049220 ,170642133 ,189003374 ,206461787 ,175691201 ,149233880 ,145903970 ,162905258 
2016,서울특별시,중구,합 계,221014435 ,214756105 ,198408179 ,182290247 ,189719914 ,219515296 ,242790264 ,269146844 ,228910441 ,190254798 ,186135705 ,206892324 
2016,서울특별시,용산구,주택용,35365802 ,35937641 ,31621388 ,30955340 ,29091277 ,31688952 ,35272487 ,48052892 ,39161766 ,29762649 ,30610008 ,32277355 
2016,서울특별시,용산구,일반용,71581562 ,72773610 ,62612582 ,55682397 ,54577676 ,65511409 ,73221556 ,85232344 ,73802243 ,58258654 ,57092455 ,64996102 
2016,서울특별시,용산구,합 계,123272255 ,125496005 ,109418228 ,100635889 ,96988225 ,112610864 ,124926000 ,151127444 ,129671184 ,102303595 ,102390597 ,113284482 
2016,서울특별시,성동구,주택용,35562950 ,36669388 ,32538109 ,32198201 ,30195687 ,31963738 ,34457927 ,46473578 ,40848730 ,31357845 ,32532616 ,33846067 
2016,서울특별시,성동구,일반용,76008572 ,72076907 ,54964180 ,48537952 ,46732417 ,53751682 ,59525856 ,67824693 ,59603944 ,48491882 ,49530755 ,57206149 
2016,서울특별시,성동구,합 계,169372143 ,168845981 ,156037093 ,145254369 ,139011456 ,151920521 ,163814931 ,189492877 ,171263900 ,144898532 ,147997730 ,161453535 
2016,서울특별시,동대문구,주택용,43788835 ,44751981 ,39820228 ,39370084 ,36828139 ,38782682 ,41841946 ,55134067 ,47521321 ,37066852 ,38471238 ,40288951 
2016,서울특별시,동대문구,일반용,60971229 ,63455444 ,54324448 ,48390455 ,45665573 ,53524957 ,60037684 ,69721088 ,62234764 ,48333098 ,47693042 ,54605837 
2016,서울특별시,동대문구,합 계,130374348 ,133962836 ,117191208 ,108450587 ,101654634 ,113498466 ,124973982 ,150955566 ,133783079 ,104801625 ,107123880 ,118861758 
2016,서울특별시,성북구,주택용,53281099 ,54483970 ,48368737 ,48075228 ,44818385 ,46544681 ,49425917 ,64684375 ,56431288 ,44570086 ,46655494 ,48555104 
2016,서울특별시,성북구,일반용,50056731 ,52156539 ,44772785 ,40251951 ,37829815 ,43695885 ,48414946 ,56716069 ,50536606 ,40015426 ,39398861 ,44757838 
2016,서울특별시,성북구,합 계,132112830 ,135603569 ,119577629 ,111355565 ,103956298 ,114701759 ,122768918 ,148615489 ,131734759 ,105937944 ,110181510 ,121394369 
2016,서울특별시,도봉구,주택용,38499270 ,39083477 ,34670401 ,34580716 ,32231273 ,33335079 ,35406834 ,46571133 ,38832913 ,31863047 ,34140603 ,35401027 
2016,서울특별시,도봉구,일반용,32478691 ,33783450 ,28594184 ,25690116 ,24140546 ,27962187 ,31084026 ,36452494 ,32590863 ,25459722 ,25448923 ,29319061 
2016,서울특별시,도봉구,합 계,82043187 ,84392477 ,73451885 ,69997505 ,64668951 ,70404518 ,76240527 ,93131691 ,81330151 ,65577785 ,68869884 ,75535767 
2016,서울특별시,은평구,주택용,54032599 ,55266877 ,49405702 ,48883328 ,45861561 ,46895903 ,49812316 ,65264673 ,57799978 ,45538705 ,47692253 ,49622555 
2016,서울특별시,은평구,일반용,44915153 ,47085596 ,39800399 ,35884713 ,33488752 ,38342091 ,43134825 ,51266483 ,45557415 ,35802119 ,35693742 ,42287945 
2016,서울특별시,은평구,합 계,119180264 ,123409083 ,108326218 ,102597704 ,95807235 ,102953630 ,111978912 ,137288357 ,123254137 ,98794605 ,101427638 ,111479343 
2016,서울특별시,서대문구,주택용,37341205 ,37627034 ,33773278 ,33452263 ,31602788 ,32908316 ,35936707 ,47034227 ,39077954 ,32211117 ,33183849 ,34877427 
2016,서울특별시,서대문구,일반용,51866056 ,51814670 ,45815691 ,41568310 ,41290743 ,47576851 ,52978079 ,61397351 ,52436007 ,42530077 ,41663331 ,46891255 
2016,서울특별시,서대문구,합 계,110708181 ,109566571 ,98900699 ,91593832 ,90370772 ,100211393 ,110194907 ,130992829 ,111474243 ,91844391 ,93511056 ,103171793 
2016,서울특별시,마포구,주택용,49916316 ,50633641 ,44732681 ,44037835 ,41441625 ,44893809 ,49292268 ,66422975 ,55079708 ,40948726 ,43588740 ,45284035 
2016,서울특별시,마포구,일반용,110365759 ,108841730 ,98953810 ,88618532 ,87989968 ,98697550 ,109986693 ,124874868 ,110308917 ,94167110 ,92742394 ,104672923 
2016,서울특별시,마포구,합 계,181583594 ,179760378 ,163516569 ,150898153 ,149358661 ,166818653 ,184808554 ,218582527 ,188275700 ,153800236 ,155344633 ,169973050 
2016,서울특별시,강서구,주택용,65627081 ,67023326 ,59977102 ,60076047 ,56358259 ,58545157 ,63185008 ,84744206 ,72687928 ,57191898 ,60489061 ,62518962 
2016,서울특별시,강서구,일반용,90933401 ,93578369 ,80313376 ,71994917 ,68037513 ,78578097 ,87965159 ,102765595 ,91900984 ,72565688 ,73046494 ,84451314 
2016,서울특별시,강서구,합 계,186187554 ,190384771 ,168635267 ,158644969 ,149238714 ,162517881 ,178780814 ,215477332 ,192080869 ,155605070 ,160333645 ,176776979 
2016,서울특별시,구로구,주택용,50984129 ,51613260 ,46206478 ,45574117 ,43036901 ,44656583 ,48484299 ,64239989 ,53520422 ,43073874 ,45129103 ,47229779 
2016,서울특별시,구로구,일반용,84072482 ,80767600 ,70474524 ,62510151 ,63316744 ,68135632 ,77577783 ,88769785 ,73972918 ,65041069 ,66010649 ,75929980 
2016,서울특별시,구로구,합 계,177447694 ,176196540 ,154687029 ,142846753 ,139762286 ,148737968 ,163165341 ,193055628 ,164445676 ,140815446 ,145115593 ,161623109 
2016,서울특별시,영등포구,주택용,50752661 ,50814172 ,45879628 ,44529536 ,42346291 ,44441258 ,49486184 ,64481895 ,52857526 ,42447806 ,43727480 ,46448545 
2016,서울특별시,영등포구,일반용,153677261 ,149693493 ,136473755 ,122796322 ,125278028 ,143253817 ,160039357 ,179019809 ,152925624 ,127467509 ,125945816 ,141141055 
2016,서울특별시,영등포구,합 계,232101889 ,229195379 ,208703868 ,192383474 ,194150236 ,218306626 ,243730611 ,280414564 ,237897536 ,195468765 ,193816498 ,214165678 
2016,서울특별시,동작구,주택용,44280565 ,45313597 ,40459658 ,40783307 ,38214220 ,39864332 ,42865118 ,57210086 ,48117614 ,38438269 ,40060462 ,41477286 
2016,서울특별시,동작구,일반용,53272863 ,53556799 ,46881984 ,42958497 ,42499131 ,49228239 ,54713602 ,63982782 ,55561766 ,45276755 ,43994768 ,48779846 
2016,서울특별시,동작구,합 계,112439240 ,113322935 ,100674138 ,95297812 ,91773969 ,101760583 ,111132672 ,135512224 ,116972637 ,94956851 ,96302835 ,104923709 
2016,서울특별시,관악구,주택용,56550444 ,57962208 ,51414467 ,51576672 ,48034924 ,50166129 ,54076678 ,71237551 ,60880601 ,48584559 ,50568473 ,52394187 
2016,서울특별시,관악구,일반용,67756640 ,69695308 ,60520404 ,56206672 ,53396201 ,61114973 ,68209160 ,81300195 ,72789407 ,57883705 ,56429676 ,62027678 
2016,서울특별시,관악구,합 계,150175660 ,156260051 ,135941792 ,129527679 ,119237860 ,130717294 ,143632575 ,175952386 ,156854017 ,125136644 ,127284578 ,138954831 
2016,서울특별시,강남구,주택용,77780281 ,75441225 ,69674424 ,68167242 ,65272727 ,70070123 ,80988901 ,106624102 ,82241545 ,66970270 ,68090952 ,71074796 
2016,서울특별시,강남구,일반용,313404661 ,315336662 ,275556961 ,240222241 ,234252613 ,277024369 ,310756631 ,352836068 ,302549303 ,244281951 ,244090877 ,282918460 
2016,서울특별시,강남구,합 계,433534544 ,428904621 ,381438627 ,338658257 ,325236772 ,375514428 ,424429520 ,494769808 ,415993416 ,337465036 ,346602305 ,395616038 
2016,서울특별시,강동구,주택용,49228890 ,49892441 ,44301887 ,43782495 ,41092865 ,43194878 ,46684697 ,61839801 ,50093056 ,40754514 ,43274175 ,45385273 
2016,서울특별시,강동구,일반용,66829333 ,68059310 ,58451991 ,51950578 ,49642891 ,58174582 ,65094230 ,75816131 ,65619514 ,52164560 ,51455908 ,59272466 
2016,서울특별시,강동구,합 계,136466398 ,138214862 ,122636810 ,114219154 ,108747309 ,120376844 ,131647396 ,157996028 ,134965745 ,110575038 ,112656867 ,124508647 
2016,서울특별시,송파구,주택용,75826810 ,76697626 ,68626298 ,68450811 ,64161798 ,67065721 ,72781410 ,96646205 ,83252205 ,64726273 ,68010376 ,70638155 
2016,서울특별시,송파구,일반용,130033042 ,129986047 ,118670642 ,112113488 ,113685488 ,120577739 ,135897184 ,154185933 ,133286531 ,114416719 ,107610757 ,123689486 
2016,서울특별시,송파구,합 계,230420948 ,231493642 ,214415283 ,202652622 ,199745375 ,211902378 ,235705317 ,279186804 ,242842107 ,201660423 ,197407724 ,218460173 
2016,서울특별시,중랑구,주택용,45298530 ,46416270 ,41191917 ,40723928 ,38159603 ,39757606 ,42753484 ,56421428 ,47778069 ,38330030 ,40322604 ,42239281 
2016,서울특별시,중랑구,일반용,43168455 ,44543987 ,38211666 ,34134617 ,32225028 ,37304806 ,41420758 ,48584862 ,43335134 ,34132727 ,33764333 ,38350675 
2016,서울특별시,중랑구,합 계,100294330 ,103502307 ,90270295 ,84458785 ,78406987 ,85784989 ,93919020 ,115504941 ,101727491 ,80964911 ,83543654 ,91863559 
2016,서울특별시,노원구,주택용,61094655 ,61743858 ,55325047 ,55197480 ,51832530 ,53555414 ,56819970 ,74304805 ,62089651 ,51094648 ,54490812 ,56358702 
2016,서울특별시,노원구,일반용,56268082 ,57847340 ,49223120 ,44235289 ,42623732 ,49430823 ,54563654 ,63290749 ,55887120 ,45046657 ,44531218 ,50866102 
2016,서울특별시,노원구,합 계,138369208 ,140726764 ,123465827 ,116178092 ,108841266 ,119046943 ,128845615 ,155595873 ,135509288 ,111002711 ,115747225 ,127209487 
2016,서울특별시,서초구,주택용,57415571 ,59776411 ,53438718 ,52328493 ,49964193 ,53020226 ,60307914 ,80324896 ,63522321 ,51259892 ,52526788 ,55278074 
2016,서울특별시,서초구,일반용,192855728 ,195564266 ,173795203 ,154925943 ,149947215 ,173401096 ,192900087 ,217763073 ,194074265 ,156128190 ,154587859 ,175147678 
2016,서울특별시,서초구,합 계,311922091 ,316806389 ,283210319 ,260946339 ,253136921 ,286037872 ,318810092 ,373888345 ,324777632 ,263667027 ,261960243 ,287711050 
2016,서울특별시,양천구,주택용,55170206 ,55701382 ,50405924 ,50173544 ,47378665 ,48934295 ,53131329 ,70206168 ,60078024 ,47497244 ,49186086 ,50822249 
2016,서울특별시,양천구,일반용,71650896 ,74823113 ,66946869 ,62945671 ,60176864 ,65385280 ,72119213 ,82178040 ,78346870 ,66525084 ,63535476 ,68335561 
2016,서울특별시,양천구,합 계,136487465 ,140591698 ,126004814 ,121382503 ,114511055 ,122030442 ,134937794 ,163047881 ,148814461 ,122216013 ,120133580 ,127984807 
2016,서울특별시,광진구,주택용,40844645 ,41284587 ,36668166 ,36386787 ,34122714 ,36378954 ,40119043 ,54410108 ,43994996 ,34533682 ,36014189 ,37657853 
2016,서울특별시,광진구,일반용,59150797 ,59648436 ,50973244 ,46220632 ,45287779 ,53280487 ,59615745 ,70180213 ,59278344 ,47553733 ,46309720 ,53047070 
2016,서울특별시,광진구,합 계,144129495 ,144634826 ,127063404 ,119680830 ,116976075 ,132572766 ,147668935 ,178816201 ,151837273 ,122274409 ,122421451 ,133249211 
2016,서울특별시,강북구,주택용,35931524 ,36797359 ,32632271 ,32336953 ,30132951 ,31103801 ,32925295 ,43093683 ,37772992 ,29968841 ,31570903 ,32933274 
2016,서울특별시,강북구,일반용,38676711 ,40208704 ,33947533 ,30651512 ,28800511 ,33135702 ,36737886 ,43686526 ,38878623 ,30636164 ,30116870 ,34267532 
2016,서울특별시,강북구,합 계,83326405 ,86309024 ,74744275 ,70384496 ,65082992 ,70797938 ,76765049 ,94565550 ,84377362 ,67083492 ,68928425 ,75613640 
2016,서울특별시,금천구,주택용,26071223 ,26392586 ,23476575 ,23183804 ,21647955 ,22598429 ,24365504 ,32596899 ,27471971 ,22141908 ,23364377 ,24414124 
2016,서울특별시,금천구,일반용,91192611 ,85122021 ,78015579 ,69138234 ,70818981 ,79793518 ,89400985 ,99811190 ,83312450 ,72485172 ,73872603 ,83964105 
2016,서울특별시,금천구,합 계,149176259 ,143371428 ,131139986 ,119247713 ,117598564 ,130228815 ,144214605 ,164676228 ,139958276 ,120565909 ,124616303 ,138330767 
2016,부산광역시,중구,주택용,5440043 ,5691370 ,5012559 ,4992590 ,4534599 ,4521806 ,4735169 ,6172662 ,5498926 ,4479922 ,4658169 ,4917749 
2016,부산광역시,중구,일반용,28777193 ,29748945 ,26175053 ,24527101 ,23354570 ,25886786 ,29704804 ,36038064 ,32045496 ,25719247 ,23512617 ,25344670 
2016,부산광역시,중구,합 계,37324138 ,38865252 ,34009620 ,32001415 ,29742573 ,32066235 ,36175917 ,44059856 ,39419764 ,31886272 ,30145874 ,32803043 
2016,부산광역시,서구,주택용,13505291 ,14077889 ,12443060 ,12465677 ,11358341 ,11202692 ,11565233 ,14635160 ,13222208 ,11062182 ,11586000 ,12137701 
2016,부산광역시,서구,일반용,20238783 ,20447512 ,18335581 ,17257294 ,16259897 ,17639394 ,20090479 ,23531998 ,20812365 ,17205861 ,16920242 ,18222169 
2016,부산광역시,서구,합 계,53260034 ,50748121 ,47442482 ,46446622 ,42862607 ,45456831 ,49986311 ,58518209 ,52887924 ,46029121 ,47215352 ,50160274 
2016,부산광역시,동구,주택용,10721002 ,11164529 ,9858949 ,9795029 ,8955760 ,8836060 ,9169205 ,11907503 ,10578362 ,8748676 ,9172751 ,9631617 
2016,부산광역시,동구,일반용,26753079 ,27576657 ,24385730 ,22340268 ,21150893 ,23206638 ,26130358 ,30735036 ,27218984 ,22135507 ,21357166 ,23798437 
2016,부산광역시,동구,합 계,48280864 ,49505104 ,44185062 ,41017381 ,37867753 ,39950410 ,43333257 ,50858123 ,45792943 ,38721623 ,39000116 ,43222091 
2016,부산광역시,영도구,주택용,14839576 ,15402248 ,13645809 ,13747006 ,12610054 ,12435039 ,12813801 ,15803011 ,14173835 ,12334873 ,12915975 ,13409175 
2016,부산광역시,영도구,일반용,12692633 ,13333333 ,11618658 ,11084778 ,10039830 ,10694362 ,11682079 ,14346984 ,12938685 ,10634963 ,10579043 ,11510501 
2016,부산광역시,영도구,합 계,44839780 ,45737319 ,41334140 ,39063439 ,35379039 ,35611200 ,38506992 ,44236977 ,39888171 ,34919319 ,35582404 ,38587790 
2016,부산광역시,부산진구,주택용,47187927 ,48192087 ,43069526 ,43089878 ,39671379 ,40089424 ,42450705 ,54593792 ,45985101 ,39393837 ,41434077 ,43277559 
2016,부산광역시,부산진구,일반용,72027073 ,74766800 ,65812311 ,61722039 ,59064820 ,65819239 ,74581511 ,88106606 ,77655143 ,63366952 ,59229899 ,64183606 
2016,부산광역시,부산진구,합 계,150472549 ,153363227 ,137676260 ,131221069 ,123041018 ,131018041 ,143924445 ,170852943 ,149910375 ,127264281 ,126606050 ,137703693 
2016,부산광역시,동래구,주택용,31915669 ,32770728 ,29082755 ,29159975 ,26779311 ,27050226 ,28701097 ,37794561 ,31312219 ,26834007 ,28303272 ,29576854 
2016,부산광역시,동래구,일반용,38505559 ,39793674 ,34451637 ,32035778 ,30232691 ,33467212 ,37764195 ,45088818 ,39316760 ,31999773 ,30649002 ,34397628 
2016,부산광역시,동래구,합 계,84637035 ,87409267 ,76978788 ,73418393 ,67575833 ,70642940 ,77371568 ,93694834 ,81225300 ,68994702 ,70330118 ,77227034 
2016,부산광역시,남구,주택용,33990488 ,34845583 ,31009126 ,31428579 ,28831803 ,29111750 ,30589834 ,40134512 ,33636808 ,28842641 ,30083331 ,31188763 
2016,부산광역시,남구,일반용,33815110 ,34933506 ,30690688 ,29269856 ,27447074 ,30842348 ,34293409 ,41352814 ,36847139 ,30665446 ,29366656 ,31770982 
2016,부산광역시,남구,합 계,122293201 ,121903354 ,117336528 ,112866724 ,108015918 ,110911999 ,118435354 ,136542605 ,123122588 ,111484229 ,111673912 ,118061387 
2016,부산광역시,북구,주택용,35562135 ,36171220 ,32121744 ,32478499 ,29934229 ,30489640 ,32118445 ,41255218 ,33300331 ,29901382 ,31860425 ,32940823 
2016,부산광역시,북구,일반용,31911127 ,32652904 ,27973396 ,26235359 ,24362317 ,27251699 ,30464380 ,35824853 ,31051460 ,25553203 ,25023514 ,27618427 
2016,부산광역시,북구,합 계,83815589 ,83609079 ,73615402 ,71543004 ,65963947 ,69811121 ,75392133 ,90283949 ,76933943 ,67187532 ,69430144 ,74396994 
2016,부산광역시,해운대구,주택용,55540056 ,56922362 ,51134167 ,51959666 ,48488422 ,49864307 ,52322443 ,67669910 ,58130086 ,49153485 ,50429069 ,51008112 
2016,부산광역시,해운대구,일반용,76392776 ,75191374 ,69254139 ,64688622 ,64690410 ,71032667 ,81742065 ,96115489 ,80496723 ,68326800 ,64350212 ,70825470 
2016,부산광역시,해운대구,합 계,162158582 ,160609514 ,150122596 ,144660104 ,140780997 ,149937719 ,164303605 ,192711955 ,166793860 ,145707235 ,141937821 ,151199681 
2016,부산광역시,사하구,주택용,38174352 ,39224141 ,34578571 ,34676926 ,31848611 ,32127687 ,34034300 ,44255576 ,37260198 ,32015271 ,33851542 ,35392967 
2016,부산광역시,사하구,일반용,37238941 ,38457974 ,32955370 ,31062227 ,28734036 ,31618865 ,35159033 ,42509313 ,38174324 ,31056538 ,30096544 ,32852859 
2016,부산광역시,사하구,합 계,245577372 ,233291962 ,236511383 ,231112994 ,226067370 ,224207686 ,229375468 ,241260097 ,230219718 ,227625134 ,228018557 ,242206703 
2016,부산광역시,금정구,주택용,29529399 ,30324930 ,26966271 ,27348141 ,25069254 ,25082603 ,26430143 ,33795937 ,29093202 ,24989150 ,26347234 ,27290211 
2016,부산광역시,금정구,일반용,35368084 ,36893252 ,32139798 ,30020162 ,27975231 ,30733087 ,34498199 ,40753984 ,35450794 ,29168908 ,28970693 ,32226687 
2016,부산광역시,금정구,합 계,100102664 ,101609073 ,91368220 ,88621919 ,79817058 ,84017305 ,90791914 ,104604355 ,93602890 ,80808765 ,84710310 ,93184102 
2016,부산광역시,강서구,주택용,11799434 ,12165549 ,11064031 ,11330093 ,10616732 ,10830073 ,11769635 ,15590701 ,12842803 ,11032453 ,11566114 ,12103973 
2016,부산광역시,강서구,일반용,26111602 ,26434409 ,24585322 ,23245625 ,22259847 ,24003670 ,26805846 ,30598273 ,26998550 ,23635998 ,24144890 ,27149348 
2016,부산광역시,강서구,합 계,296268466 ,292127980 ,302199525 ,288694332 ,279477013 ,283945022 ,300403352 ,287834006 ,277424311 ,283857287 ,288903460 ,311854642 
2016,부산광역시,연제구,주택용,24909765 ,25630505 ,22733442 ,22892772 ,20978694 ,21133746 ,22247148 ,29314092 ,24315999 ,20773443 ,22022917 ,22914925 
2016,부산광역시,연제구,일반용,34158024 ,35374568 ,30849074 ,28583448 ,27154791 ,30361622 ,34404436 ,40544049 ,34983796 ,28793251 ,27882197 ,30857661 
2016,부산광역시,연제구,합 계,69203516 ,71635320 ,63606961 ,60644376 ,56324492 ,59962407 ,66017611 ,79287981 ,67737297 ,57574740 ,58398720 ,63231517 
2016,부산광역시,수영구,주택용,22146588 ,22869744 ,20071660 ,20170274 ,18560204 ,18727681 ,19980575 ,26714167 ,22411236 ,18741295 ,19692404 ,20386071 
2016,부산광역시,수영구,일반용,25856172 ,26954496 ,23193833 ,21676669 ,20074253 ,22054266 ,24955465 ,31254860 ,28086848 ,22526768 ,21520233 ,23351996 
2016,부산광역시,수영구,합 계,52604467 ,54837622 ,47471544 ,45570440 ,41616329 ,43582444 ,47777599 ,60776495 ,53337351 ,43845372 ,44359977 ,47707791 
2016,부산광역시,사상구,주택용,26711911 ,27316037 ,24069435 ,24134467 ,22013789 ,22090941 ,23192390 ,30386657 ,24984734 ,21749885 ,23161727 ,24379717 
2016,부산광역시,사상구,일반용,38140658 ,39033140 ,33515576 ,31414292 ,29282590 ,32627674 ,36370468 ,43164114 ,37443938 ,30728925 ,30667800 ,34537433 
2016,부산광역시,사상구,합 계,164832199 ,164771502 ,157393383 ,151588521 ,139052576 ,145407075 ,149781989 ,158129300 ,147208077 ,138085470 ,147165739 ,157471435 
2016,부산광역시,기장군,주택용,9730252 ,9895956 ,8903225 ,8896891 ,8267124 ,8182648 ,8674958 ,10763493 ,9440513 ,8383870 ,8950386 ,9153575 
2016,부산광역시,기장군,일반용,25699271 ,26624019 ,26683633 ,27641344 ,28593987 ,19076444 ,21383963 ,25359646 ,22423444 ,29868756 ,26588536 ,25844271 
2016,부산광역시,기장군,합 계,95022308 ,92472231 ,96543674 ,88634940 ,85000622 ,77745276 ,86076304 ,88032938 ,95978786 ,103317674 ,102623243 ,92893747 
2017,서울특별시,종로구,주택용,23169895 ,23301110 ,20300534 ,20407637 ,19089589 ,20354296 ,24321487 ,28282719 ,22610045 ,19399001 ,20272764 ,22660419 
2017,서울특별시,종로구,일반용,114479950 ,114070828 ,100039519 ,90575982 ,88768226 ,100809931 ,119321846 ,126258722 ,107746249 ,86180428 ,92208251 ,113953493 
2017,서울특별시,종로구,합 계,158215869 ,159009571 ,139446086 ,128682531 ,124073083 ,140730668 ,167040573 ,177659169 ,150836549 ,120739323 ,128816629 ,158325184 
